# Source Data for Fig. 5, Quantum-Resistant Quantum Teleportation
# m=30, s=2, a=0.3, b=2.7, ||b1||=10, d_i=2, T_coh=20 s
# maximum at t* = 16.40 s with P_joint = 0.6450 (printed on the figure as 16 s and 0.645)
time_s,P_LWE,P_SWAP,P_joint
79.500000,0.9978114198,0.5093896507,0.5082748106
79.550000,0.9978150520,0.5093662059,0.5082532673
79.600000,0.9978186761,0.5093428197,0.5082317780
79.650000,0.9978222920,0.5093194918,0.5082103427
79.700000,0.9978258998,0.5092962222,0.5081889611
79.750000,0.9978294994,0.5092730106,0.5081676333
79.800000,0.9978330910,0.5092498571,0.5081463590
79.850000,0.9978366745,0.5092267613,0.5081251381
79.900000,0.9978402500,0.5092037232,0.5081039705
79.950000,0.9978438175,0.5091807426,0.5080828560
80.000000,0.9978473770,0.5091578194,0.5080617946
80.050000,0.9978509284,0.5091349535,0.5080407860
80.100000,0.9978544720,0.5091121446,0.5080198303
80.150000,0.9978580076,0.5090893927,0.5079989271
80.200000,0.9978615353,0.5090666976,0.5079780765
80.250000,0.9978650551,0.5090440592,0.5079572782
80.300000,0.9978685671,0.5090214773,0.5079365322
80.350000,0.9978720712,0.5089989518,0.5079158382
80.400000,0.9978755675,0.5089764825,0.5078951963
80.450000,0.9978790561,0.5089540693,0.5078746062
80.500000,0.9978825368,0.5089317121,0.5078540679
80.550000,0.9978860098,0.5089094107,0.5078335812
80.600000,0.9978894751,0.5088871650,0.5078131459
80.650000,0.9978929326,0.5088649748,0.5077927620
80.700000,0.9978963825,0.5088428401,0.5077724293
80.750000,0.9978998247,0.5088207606,0.5077521478
80.800000,0.9979032593,0.5087987362,0.5077319172
80.850000,0.9979066862,0.5087767668,0.5077117374
80.900000,0.9979101055,0.5087548523,0.5076916084
80.950000,0.9979135173,0.5087329925,0.5076715299
81.000000,0.9979169215,0.5087111873,0.5076515020
81.050000,0.9979203182,0.5086894366,0.5076315244
81.100000,0.9979237073,0.5086677401,0.5076115970
81.150000,0.9979270890,0.5086460978,0.5075917197
81.200000,0.9979304632,0.5086245096,0.5075718924
81.250000,0.9979338299,0.5086029752,0.5075521150
81.300000,0.9979371892,0.5085814946,0.5075323873
81.350000,0.9979405411,0.5085600677,0.5075127091
81.400000,0.9979438856,0.5085386943,0.5074930805
81.450000,0.9979472228,0.5085173742,0.5074735013
81.500000,0.9979505525,0.5084961073,0.5074539713
81.550000,0.9979538750,0.5084748936,0.5074344904
81.600000,0.9979571901,0.5084537328,0.5074150585
81.650000,0.9979604980,0.5084326249,0.5073956755
81.700000,0.9979637986,0.5084115697,0.5073763413
81.750000,0.9979670919,0.5083905670,0.5073570557
81.800000,0.9979703780,0.5083696168,0.5073378186
81.850000,0.9979736570,0.5083487189,0.5073186300
81.900000,0.9979769287,0.5083278731,0.5072994896
81.950000,0.9979801932,0.5083070795,0.5072803974
82.000000,0.9979834506,0.5082863377,0.5072613532
82.050000,0.9979867009,0.5082656477,0.5072423570
82.100000,0.9979899441,0.5082450094,0.5072234085
82.150000,0.9979931802,0.5082244226,0.5072045078
82.200000,0.9979964092,0.5082038873,0.5071856546
82.250000,0.9979996311,0.5081834032,0.5071668489
82.300000,0.9980028460,0.5081629702,0.5071480905
82.350000,0.9980060540,0.5081425883,0.5071293794
82.400000,0.9980092549,0.5081222572,0.5071107153
82.450000,0.9980124488,0.5081019769,0.5070920983
82.500000,0.9980156358,0.5080817473,0.5070735281
82.550000,0.9980188159,0.5080615682,0.5070550047
82.600000,0.9980219891,0.5080414394,0.5070365279
82.650000,0.9980251553,0.5080213609,0.5070180976
82.700000,0.9980283147,0.5080013326,0.5069997138
82.750000,0.9980314672,0.5079813542,0.5069813763
82.800000,0.9980346129,0.5079614258,0.5069630849
82.850000,0.9980377517,0.5079415470,0.5069448396
82.900000,0.9980408838,0.5079217180,0.5069266403
82.950000,0.9980440091,0.5079019384,0.5069084868
83.000000,0.9980471276,0.5078822082,0.5068903791
83.050000,0.9980502393,0.5078625273,0.5068723170
83.100000,0.9980533444,0.5078428956,0.5068543003
83.150000,0.9980564427,0.5078233128,0.5068363291
83.200000,0.9980595343,0.5078037790,0.5068184032
83.250000,0.9980626193,0.5077842939,0.5068005224
83.300000,0.9980656976,0.5077648575,0.5067826867
83.350000,0.9980687693,0.5077454696,0.5067648959
83.400000,0.9980718343,0.5077261301,0.5067471500
83.450000,0.9980748927,0.5077068389,0.5067294487
83.500000,0.9980779446,0.5076875958,0.5067117921
83.550000,0.9980809899,0.5076684008,0.5066941801
83.600000,0.9980840287,0.5076492538,0.5066766124
83.650000,0.9980870609,0.5076301545,0.5066590890
83.700000,0.9980900866,0.5076111030,0.5066416097
83.750000,0.9980931058,0.5075920990,0.5066241745
83.800000,0.9980961185,0.5075731424,0.5066067833
83.850000,0.9980991248,0.5075542332,0.5065894360
83.900000,0.9981021247,0.5075353712,0.5065721324
83.950000,0.9981051181,0.5075165563,0.5065548724
84.000000,0.9981081051,0.5074977884,0.5065376559
84.050000,0.9981110857,0.5074790674,0.5065204829
84.100000,0.9981140599,0.5074603930,0.5065033532
84.150000,0.9981170278,0.5074417653,0.5064862666
84.200000,0.9981199894,0.5074231842,0.5064692232
84.250000,0.9981229446,0.5074046494,0.5064522228
84.300000,0.9981258936,0.5073861609,0.5064352652
84.350000,0.9981288362,0.5073677185,0.5064183504
84.400000,0.9981317726,0.5073493223,0.5064014783
84.450000,0.9981347027,0.5073309719,0.5063846488
84.500000,0.9981376266,0.5073126674,0.5063678617
84.550000,0.9981405442,0.5072944085,0.5063511170
84.600000,0.9981434557,0.5072761953,0.5063344145
84.650000,0.9981463610,0.5072580275,0.5063177542
84.700000,0.9981492601,0.5072399051,0.5063011360
84.750000,0.9981521530,0.5072218279,0.5062845596
84.800000,0.9981550398,0.5072037959,0.5062680251
84.850000,0.9981579205,0.5071858089,0.5062515324
84.900000,0.9981607951,0.5071678668,0.5062350812
84.950000,0.9981636636,0.5071499696,0.5062186716
85.000000,0.9981665261,0.5071321170,0.5062023034
85.050000,0.9981693825,0.5071143089,0.5061859766
85.100000,0.9981722328,0.5070965454,0.5061696909
85.150000,0.9981750771,0.5070788262,0.5061534464
85.200000,0.9981779154,0.5070611512,0.5061372429
85.250000,0.9981807478,0.5070435204,0.5061210803
85.300000,0.9981835741,0.5070259336,0.5061049585
85.350000,0.9981863945,0.5070083907,0.5060888775
85.400000,0.9981892089,0.5069908916,0.5060728370
85.450000,0.9981920175,0.5069734362,0.5060568371
85.500000,0.9981948201,0.5069560244,0.5060408775
85.550000,0.9981976168,0.5069386560,0.5060249583
85.600000,0.9982004076,0.5069213310,0.5060090793
85.650000,0.9982031926,0.5069040493,0.5059932404
85.700000,0.9982059717,0.5068868108,0.5059774415
85.750000,0.9982087450,0.5068696152,0.5059616825
85.800000,0.9982115125,0.5068524626,0.5059459633
85.850000,0.9982142741,0.5068353529,0.5059302839
85.900000,0.9982170300,0.5068182858,0.5059146441
85.950000,0.9982197801,0.5068012614,0.5058990437
86.000000,0.9982225245,0.5067842795,0.5058834829
86.050000,0.9982252631,0.5067673400,0.5058679613
86.100000,0.9982279960,0.5067504428,0.5058524789
86.150000,0.9982307231,0.5067335877,0.5058370357
86.200000,0.9982334446,0.5067167748,0.5058216316
86.250000,0.9982361604,0.5067000038,0.5058062663
86.300000,0.9982388706,0.5066832747,0.5057909399
86.350000,0.9982415750,0.5066665874,0.5057756523
86.400000,0.9982442739,0.5066499418,0.5057604032
86.450000,0.9982469671,0.5066333377,0.5057451928
86.500000,0.9982496547,0.5066167750,0.5057300208
86.550000,0.9982523368,0.5066002538,0.5057148871
86.600000,0.9982550132,0.5065837737,0.5056997918
86.650000,0.9982576841,0.5065673349,0.5056847345
86.700000,0.9982603494,0.5065509370,0.5056697154
86.750000,0.9982630092,0.5065345801,0.5056547343
86.800000,0.9982656635,0.5065182641,0.5056397910
86.850000,0.9982683123,0.5065019888,0.5056248855
86.900000,0.9982709556,0.5064857541,0.5056100178
86.950000,0.9982735934,0.5064695600,0.5055951876
87.000000,0.9982762258,0.5064534063,0.5055803950
87.050000,0.9982788527,0.5064372929,0.5055656397
87.100000,0.9982814742,0.5064212198,0.5055509218
87.150000,0.9982840902,0.5064051868,0.5055362412
87.200000,0.9982867009,0.5063891938,0.5055215977
87.250000,0.9982893062,0.5063732408,0.5055069912
87.300000,0.9982919060,0.5063573276,0.5054924217
87.350000,0.9982945006,0.5063414541,0.5054778891
87.400000,0.9982970897,0.5063256203,0.5054633932
87.450000,0.9982996736,0.5063098260,0.5054489340
87.500000,0.9983022521,0.5062940711,0.5054345114
87.550000,0.9983048253,0.5062783556,0.5054201254
87.600000,0.9983073933,0.5062626793,0.5054057757
87.650000,0.9983099559,0.5062470422,0.5053914623
87.700000,0.9983125133,0.5062314441,0.5053771852
87.750000,0.9983150654,0.5062158849,0.5053629443
87.800000,0.9983176123,0.5062003646,0.5053487393
87.850000,0.9983201540,0.5061848831,0.5053345704
87.900000,0.9983226904,0.5061694402,0.5053204373
87.950000,0.9983252217,0.5061540358,0.5053063400
88.000000,0.9983277478,0.5061386700,0.5052922784
88.050000,0.9983302687,0.5061233424,0.5052782524
88.100000,0.9983327844,0.5061080532,0.5052642620
88.150000,0.9983352950,0.5060928021,0.5052503069
88.200000,0.9983378005,0.5060775892,0.5052363872
88.250000,0.9983403008,0.5060624142,0.5052225028
88.300000,0.9983427961,0.5060472771,0.5052086535
88.350000,0.9983452862,0.5060321778,0.5051948393
88.400000,0.9983477713,0.5060171161,0.5051810601
88.450000,0.9983502513,0.5060020921,0.5051673159
88.500000,0.9983527263,0.5059871057,0.5051536064
88.550000,0.9983551962,0.5059721566,0.5051399317
88.600000,0.9983576611,0.5059572448,0.5051262916
88.650000,0.9983601210,0.5059423703,0.5051126861
88.700000,0.9983625759,0.5059275330,0.5050991150
88.750000,0.9983650258,0.5059127326,0.5050855784
88.800000,0.9983674707,0.5058979693,0.5050720760
88.850000,0.9983699107,0.5058832428,0.5050586079
88.900000,0.9983723457,0.5058685530,0.5050451739
88.950000,0.9983747758,0.5058539000,0.5050317739
89.000000,0.9983772009,0.5058392835,0.5050184080
89.050000,0.9983796212,0.5058247035,0.5050050759
89.100000,0.9983820365,0.5058101599,0.5049917776
89.150000,0.9983844470,0.5057956527,0.5049785130
89.200000,0.9983868525,0.5057811816,0.5049652820
89.250000,0.9983892533,0.5057667467,0.5049520846
89.300000,0.9983916491,0.5057523479,0.5049389207
89.350000,0.9983940402,0.5057379850,0.5049257901
89.400000,0.9983964264,0.5057236579,0.5049126928
89.450000,0.9983988078,0.5057093667,0.5048996287
89.500000,0.9984011844,0.5056951111,0.5048865978
89.550000,0.9984035562,0.5056808911,0.5048735999
89.600000,0.9984059232,0.5056667066,0.5048606350
89.650000,0.9984082855,0.5056525575,0.5048477030
89.700000,0.9984106430,0.5056384438,0.5048348038
89.750000,0.9984129958,0.5056243653,0.5048219373
89.800000,0.9984153439,0.5056103219,0.5048091034
89.850000,0.9984176872,0.5055963136,0.5047963021
89.900000,0.9984200259,0.5055823403,0.5047835333
89.950000,0.9984223598,0.5055684019,0.5047707969
90.000000,0.9984246891,0.5055544983,0.5047580927
90.050000,0.9984270137,0.5055406294,0.5047454209
90.100000,0.9984293336,0.5055267951,0.5047327812
90.150000,0.9984316489,0.5055129954,0.5047201735
90.200000,0.9984339596,0.5054992301,0.5047075979
90.250000,0.9984362657,0.5054854992,0.5046950542
90.300000,0.9984385671,0.5054718026,0.5046825423
90.350000,0.9984408640,0.5054581401,0.5046700621
90.400000,0.9984431562,0.5054445118,0.5046576137
90.450000,0.9984454439,0.5054309176,0.5046451968
90.500000,0.9984477270,0.5054173572,0.5046328115
90.550000,0.9984500056,0.5054038307,0.5046204576
90.600000,0.9984522796,0.5053903380,0.5046081351
90.650000,0.9984545491,0.5053768790,0.5045958439
90.700000,0.9984568141,0.5053634536,0.5045835839
90.750000,0.9984590746,0.5053500617,0.5045713550
90.800000,0.9984613306,0.5053367033,0.5045591572
90.850000,0.9984635821,0.5053233782,0.5045469903
90.900000,0.9984658292,0.5053100864,0.5045348544
90.950000,0.9984680717,0.5052968277,0.5045227492
91.000000,0.9984703099,0.5052836022,0.5045106749
91.050000,0.9984725436,0.5052704097,0.5044986311
91.100000,0.9984747728,0.5052572501,0.5044866180
91.150000,0.9984769977,0.5052441234,0.5044746354
91.200000,0.9984792181,0.5052310295,0.5044626833
91.250000,0.9984814342,0.5052179682,0.5044507615
91.300000,0.9984836458,0.5052049396,0.5044388700
91.350000,0.9984858531,0.5051919435,0.5044270087
91.400000,0.9984880561,0.5051789799,0.5044151776
91.450000,0.9984902546,0.5051660486,0.5044033765
91.500000,0.9984924489,0.5051531496,0.5043916054
91.550000,0.9984946388,0.5051402828,0.5043798642
91.600000,0.9984968244,0.5051274481,0.5043681529
91.650000,0.9984990057,0.5051146455,0.5043564713
91.700000,0.9985011827,0.5051018749,0.5043448195
91.750000,0.9985033554,0.5050891361,0.5043331972
91.800000,0.9985055238,0.5050764292,0.5043216045
91.850000,0.9985076880,0.5050637540,0.5043100413
91.900000,0.9985098479,0.5050511104,0.5042985074
91.950000,0.9985120036,0.5050384984,0.5042870029
92.000000,0.9985141551,0.5050259179,0.5042755277
92.050000,0.9985163023,0.5050133688,0.5042640816
92.100000,0.9985184453,0.5050008510,0.5042526646
92.150000,0.9985205841,0.5049883645,0.5042412767
92.200000,0.9985227187,0.5049759092,0.5042299177
92.250000,0.9985248492,0.5049634849,0.5042185876
92.300000,0.9985269754,0.5049510917,0.5042072863
92.350000,0.9985290975,0.5049387294,0.5041960138
92.400000,0.9985312155,0.5049263980,0.5041847700
92.450000,0.9985333293,0.5049140974,0.5041735547
92.500000,0.9985354390,0.5049018275,0.5041623680
92.550000,0.9985375446,0.5048895883,0.5041512097
92.600000,0.9985396460,0.5048773796,0.5041400799
92.650000,0.9985417434,0.5048652013,0.5041289783
92.700000,0.9985438367,0.5048530535,0.5041179050
92.750000,0.9985459259,0.5048409360,0.5041068599
92.800000,0.9985480110,0.5048288488,0.5040958429
92.850000,0.9985500921,0.5048167918,0.5040848539
92.900000,0.9985521691,0.5048047648,0.5040738929
92.950000,0.9985542421,0.5047927679,0.5040629598
93.000000,0.9985563111,0.5047808010,0.5040520545
93.050000,0.9985583760,0.5047688639,0.5040411770
93.100000,0.9985604369,0.5047569566,0.5040303271
93.150000,0.9985624939,0.5047450791,0.5040195049
93.200000,0.9985645468,0.5047332312,0.5040087103
93.250000,0.9985665958,0.5047214129,0.5039979431
93.300000,0.9985686408,0.5047096241,0.5039872033
93.350000,0.9985706818,0.5046978648,0.5039764909
93.400000,0.9985727189,0.5046861348,0.5039658058
93.450000,0.9985747520,0.5046744341,0.5039551478
93.500000,0.9985767812,0.5046627626,0.5039445171
93.550000,0.9985788065,0.5046511202,0.5039339133
93.600000,0.9985808279,0.5046395069,0.5039233366
93.650000,0.9985828454,0.5046279227,0.5039127869
93.700000,0.9985848590,0.5046163673,0.5039022640
93.750000,0.9985868687,0.5046048408,0.5038917679
93.800000,0.9985888745,0.5045933431,0.5038812985
93.850000,0.9985908764,0.5045818741,0.5038708559
93.900000,0.9985928746,0.5045704337,0.5038604398
93.950000,0.9985948688,0.5045590219,0.5038500503
94.000000,0.9985968592,0.5045476386,0.5038396872
94.050000,0.9985988458,0.5045362837,0.5038293505
94.100000,0.9986008286,0.5045249571,0.5038190402
94.150000,0.9986028076,0.5045136588,0.5038087562
94.200000,0.9986047828,0.5045023888,0.5037984984
94.250000,0.9986067542,0.5044911469,0.5037882667
94.300000,0.9986087218,0.5044799330,0.5037780611
94.350000,0.9986106856,0.5044687472,0.5037678815
94.400000,0.9986126457,0.5044575893,0.5037577278
94.450000,0.9986146020,0.5044464592,0.5037476001
94.500000,0.9986165545,0.5044353570,0.5037374982
94.550000,0.9986185034,0.5044242824,0.5037274220
94.600000,0.9986204485,0.5044132355,0.5037173715
94.650000,0.9986223899,0.5044022162,0.5037073466
94.700000,0.9986243276,0.5043912244,0.5036973473
94.750000,0.9986262615,0.5043802601,0.5036873735
94.800000,0.9986281918,0.5043693231,0.5036774251
94.850000,0.9986301185,0.5043584134,0.5036675021
94.900000,0.9986320414,0.5043475310,0.5036576045
94.950000,0.9986339607,0.5043366758,0.5036477320
95.000000,0.9986358763,0.5043258476,0.5036378848
95.050000,0.9986377883,0.5043150465,0.5036280626
95.100000,0.9986396966,0.5043042723,0.5036182655
95.150000,0.9986416013,0.5042935251,0.5036084934
95.200000,0.9986435024,0.5042828047,0.5035987463
95.250000,0.9986453999,0.5042721111,0.5035890240
95.300000,0.9986472938,0.5042614441,0.5035793265
95.350000,0.9986491840,0.5042508038,0.5035696538
95.400000,0.9986510707,0.5042401901,0.5035600057
95.450000,0.9986529539,0.5042296028,0.5035503823
95.500000,0.9986548334,0.5042190420,0.5035407834
95.550000,0.9986567094,0.5042085076,0.5035312091
95.600000,0.9986585818,0.5041979995,0.5035216591
95.650000,0.9986604507,0.5041875176,0.5035121336
95.700000,0.9986623161,0.5041770619,0.5035026323
95.750000,0.9986641779,0.5041666323,0.5034931553
95.800000,0.9986660363,0.5041562287,0.5034837026
95.850000,0.9986678911,0.5041458511,0.5034742739
95.900000,0.9986697424,0.5041354994,0.5034648693
95.950000,0.9986715902,0.5041251736,0.5034554888
96.000000,0.9986734345,0.5041148735,0.5034461321
96.050000,0.9986752754,0.5041045992,0.5034367994
96.100000,0.9986771128,0.5040943505,0.5034274905
96.150000,0.9986789467,0.5040841274,0.5034182054
96.200000,0.9986807772,0.5040739298,0.5034089440
96.250000,0.9986826042,0.5040637577,0.5033997063
96.300000,0.9986844278,0.5040536110,0.5033904921
96.350000,0.9986862480,0.5040434897,0.5033813015
96.400000,0.9986880648,0.5040333936,0.5033721344
96.450000,0.9986898781,0.5040233227,0.5033629907
96.500000,0.9986916880,0.5040132769,0.5033538703
96.550000,0.9986934946,0.5040032563,0.5033447733
96.600000,0.9986952978,0.5039932606,0.5033356995
96.650000,0.9986970976,0.5039832899,0.5033266489
96.700000,0.9986988940,0.5039733442,0.5033176214
96.750000,0.9987006870,0.5039634232,0.5033086170
96.800000,0.9987024767,0.5039535270,0.5032996356
96.850000,0.9987042631,0.5039436556,0.5032906772
96.900000,0.9987060461,0.5039338087,0.5032817416
96.950000,0.9987078258,0.5039239865,0.5032728289
97.000000,0.9987096021,0.5039141888,0.5032639390
97.050000,0.9987113752,0.5039044155,0.5032550718
97.100000,0.9987131449,0.5038946667,0.5032462273
97.150000,0.9987149114,0.5038849422,0.5032374054
97.200000,0.9987166745,0.5038752419,0.5032286060
97.250000,0.9987184344,0.5038655659,0.5032198292
97.300000,0.9987201910,0.5038559141,0.5032110748
97.350000,0.9987219443,0.5038462864,0.5032023427
97.400000,0.9987236944,0.5038366826,0.5031936331
97.450000,0.9987254412,0.5038271029,0.5031849456
97.500000,0.9987271848,0.5038175471,0.5031762805
97.550000,0.9987289251,0.5038080152,0.5031676374
97.600000,0.9987306622,0.5037985070,0.5031590165
97.650000,0.9987323960,0.5037890226,0.5031504177
97.700000,0.9987341267,0.5037795619,0.5031418408
97.750000,0.9987358542,0.5037701248,0.5031332859
97.800000,0.9987375784,0.5037607112,0.5031247528
97.850000,0.9987392995,0.5037513212,0.5031162416
97.900000,0.9987410173,0.5037419546,0.5031077522
97.950000,0.9987427320,0.5037326114,0.5030992845
98.000000,0.9987444436,0.5037232915,0.5030908385
98.050000,0.9987461519,0.5037139949,0.5030824141
98.100000,0.9987478571,0.5037047215,0.5030740113
98.150000,0.9987495592,0.5036954713,0.5030656299
98.200000,0.9987512581,0.5036862442,0.5030572701
98.250000,0.9987529539,0.5036770401,0.5030489316
98.300000,0.9987546466,0.5036678589,0.5030406145
98.350000,0.9987563361,0.5036587008,0.5030323186
98.400000,0.9987580226,0.5036495654,0.5030240440
98.450000,0.9987597059,0.5036404529,0.5030157906
98.500000,0.9987613861,0.5036313631,0.5030075583
98.550000,0.9987630632,0.5036222961,0.5029993471
98.600000,0.9987647373,0.5036132516,0.5029911570
98.650000,0.9987664083,0.5036042298,0.5029829878
98.700000,0.9987680762,0.5035952305,0.5029748395
98.750000,0.9987697411,0.5035862536,0.5029667121
98.800000,0.9987714028,0.5035772992,0.5029586056
98.850000,0.9987730616,0.5035683671,0.5029505197
98.900000,0.9987747173,0.5035594573,0.5029424546
98.950000,0.9987763700,0.5035505698,0.5029344102
99.000000,0.9987780196,0.5035417045,0.5029263864
99.050000,0.9987796663,0.5035328613,0.5029183831
99.100000,0.9987813099,0.5035240401,0.5029104004
99.150000,0.9987829505,0.5035152410,0.5029024381
99.200000,0.9987845881,0.5035064639,0.5028944962
99.250000,0.9987862227,0.5034977087,0.5028865746
99.300000,0.9987878544,0.5034889754,0.5028786734
99.350000,0.9987894831,0.5034802638,0.5028707924
99.400000,0.9987911087,0.5034715740,0.5028629316
99.450000,0.9987927315,0.5034629059,0.5028550910
99.500000,0.9987943513,0.5034542595,0.5028472705
99.550000,0.9987959681,0.5034456346,0.5028394700
99.600000,0.9987975820,0.5034370313,0.5028316895
99.650000,0.9987991929,0.5034284494,0.5028239290
99.700000,0.9988008009,0.5034198890,0.5028161883
99.750000,0.9988024060,0.5034113500,0.5028084676
99.800000,0.9988040082,0.5034028322,0.5028007666
99.850000,0.9988056074,0.5033943358,0.5027930853
99.900000,0.9988072038,0.5033858605,0.5027854238
99.950000,0.9988087973,0.5033774065,0.5027777819
100.000000,0.9988103878,0.5033689735,0.5027701596
100.050000,0.9988119755,0.5033605616,0.5027625569
100.100000,0.9988135603,0.5033521707,0.5027549737
100.150000,0.9988151423,0.5033438007,0.5027474099
100.200000,0.9988167214,0.5033354517,0.5027398656
100.250000,0.9988182976,0.5033271234,0.5027323406
100.300000,0.9988198710,0.5033188160,0.5027248349
100.350000,0.9988214415,0.5033105293,0.5027173484
100.400000,0.9988230092,0.5033022634,0.5027098812
100.450000,0.9988245741,0.5032940180,0.5027024332
100.500000,0.9988261361,0.5032857932,0.5026950042
100.550000,0.9988276953,0.5032775890,0.5026875943
100.600000,0.9988292517,0.5032694053,0.5026802035
100.650000,0.9988308053,0.5032612420,0.5026728316
100.700000,0.9988323561,0.5032530991,0.5026654787
100.750000,0.9988339041,0.5032449765,0.5026581446
100.800000,0.9988354494,0.5032368742,0.5026508293
100.850000,0.9988369918,0.5032287921,0.5026435329
100.900000,0.9988385315,0.5032207302,0.5026362551
100.950000,0.9988400684,0.5032126884,0.5026289961
101.000000,0.9988416025,0.5032046667,0.5026217557
101.050000,0.9988431339,0.5031966651,0.5026145339
101.100000,0.9988446626,0.5031886834,0.5026073307
101.150000,0.9988461885,0.5031807216,0.5026001459
101.200000,0.9988477116,0.5031727798,0.5025929796
101.250000,0.9988492321,0.5031648577,0.5025858317
101.300000,0.9988507498,0.5031569555,0.5025787022
101.350000,0.9988522648,0.5031490729,0.5025715910
101.400000,0.9988537771,0.5031412101,0.5025644981
101.450000,0.9988552866,0.5031333669,0.5025574234
101.500000,0.9988567935,0.5031255432,0.5025503668
101.550000,0.9988582977,0.5031177391,0.5025433284
101.600000,0.9988597992,0.5031099545,0.5025363081
101.650000,0.9988612980,0.5031021893,0.5025293059
101.700000,0.9988627942,0.5030944435,0.5025223216
101.750000,0.9988642876,0.5030867171,0.5025153553
101.800000,0.9988657784,0.5030790099,0.5025084069
101.850000,0.9988672666,0.5030713220,0.5025014763
101.900000,0.9988687521,0.5030636533,0.5024945636
101.950000,0.9988702350,0.5030560038,0.5024876687
102.000000,0.9988717152,0.5030483733,0.5024807914
102.050000,0.9988731928,0.5030407619,0.5024739319
102.100000,0.9988746677,0.5030331695,0.5024670900
102.150000,0.9988761401,0.5030255960,0.5024602657
102.200000,0.9988776098,0.5030180415,0.5024534589
102.250000,0.9988790769,0.5030105058,0.5024466697
102.300000,0.9988805414,0.5030029889,0.5024398979
102.350000,0.9988820033,0.5029954908,0.5024331435
102.400000,0.9988834627,0.5029880114,0.5024264065
102.450000,0.9988849194,0.5029805507,0.5024196869
102.500000,0.9988863735,0.5029731087,0.5024129845
102.550000,0.9988878251,0.5029656852,0.5024062994
102.600000,0.9988892741,0.5029582802,0.5023996315
102.650000,0.9988907206,0.5029508938,0.5023929807
102.700000,0.9988921645,0.5029435258,0.5023863471
102.750000,0.9988936058,0.5029361761,0.5023797305
102.800000,0.9988950446,0.5029288449,0.5023731309
102.850000,0.9988964809,0.5029215319,0.5023665484
102.900000,0.9988979146,0.5029142372,0.5023599827
102.950000,0.9988993458,0.5029069607,0.5023534340
103.000000,0.9989007745,0.5028997024,0.5023469022
103.050000,0.9989022006,0.5028924622,0.5023403871
103.100000,0.9989036242,0.5028852400,0.5023338889
103.150000,0.9989050454,0.5028780359,0.5023274073
103.200000,0.9989064640,0.5028708498,0.5023209425
103.250000,0.9989078801,0.5028636817,0.5023144943
103.300000,0.9989092938,0.5028565314,0.5023080627
103.350000,0.9989107050,0.5028493990,0.5023016477
103.400000,0.9989121136,0.5028422844,0.5022952491
103.450000,0.9989135198,0.5028351876,0.5022888671
103.500000,0.9989149236,0.5028281085,0.5022825015
103.550000,0.9989163249,0.5028210470,0.5022761524
103.600000,0.9989177237,0.5028140032,0.5022698195
103.650000,0.9989191201,0.5028069770,0.5022635030
103.700000,0.9989205140,0.5027999683,0.5022572028
103.750000,0.9989219055,0.5027929771,0.5022509188
103.800000,0.9989232945,0.5027860034,0.5022446510
103.850000,0.9989246811,0.5027790471,0.5022383993
103.900000,0.9989260653,0.5027721082,0.5022321638
103.950000,0.9989274471,0.5027651865,0.5022259443
104.000000,0.9989288265,0.5027582822,0.5022197409
104.050000,0.9989302034,0.5027513951,0.5022135534
104.100000,0.9989315780,0.5027445252,0.5022073819
104.150000,0.9989329501,0.5027376725,0.5022012263
104.200000,0.9989343199,0.5027308368,0.5021950866
104.250000,0.9989356873,0.5027240183,0.5021889627
104.300000,0.9989370523,0.5027172167,0.5021828546
104.350000,0.9989384149,0.5027104322,0.5021767623
104.400000,0.9989397751,0.5027036646,0.5021706856
104.450000,0.9989411330,0.5026969138,0.5021646247
104.500000,0.9989424885,0.5026901800,0.5021585793
104.550000,0.9989438417,0.5026834629,0.5021525496
104.600000,0.9989451925,0.5026767627,0.5021465354
104.650000,0.9989465410,0.5026700791,0.5021405368
104.700000,0.9989478871,0.5026634122,0.5021345536
104.750000,0.9989492309,0.5026567620,0.5021285858
104.800000,0.9989505723,0.5026501284,0.5021226335
104.850000,0.9989519115,0.5026435114,0.5021166965
104.900000,0.9989532483,0.5026369108,0.5021107748
104.950000,0.9989545828,0.5026303268,0.5021048684
105.000000,0.9989559150,0.5026237592,0.5020989773
105.050000,0.9989572448,0.5026172080,0.5020931013
105.100000,0.9989585724,0.5026106731,0.5020872405
105.150000,0.9989598977,0.5026041546,0.5020813949
105.200000,0.9989612207,0.5025976524,0.5020755643
105.250000,0.9989625414,0.5025911663,0.5020697488
105.300000,0.9989638599,0.5025846965,0.5020639483
105.350000,0.9989651760,0.5025782428,0.5020581628
105.400000,0.9989664899,0.5025718053,0.5020523923
105.450000,0.9989678015,0.5025653838,0.5020466366
105.500000,0.9989691109,0.5025589784,0.5020408958
105.550000,0.9989704180,0.5025525889,0.5020351698
105.600000,0.9989717229,0.5025462154,0.5020294586
105.650000,0.9989730255,0.5025398578,0.5020237622
105.700000,0.9989743259,0.5025335161,0.5020180805
105.750000,0.9989756240,0.5025271902,0.5020124134
105.800000,0.9989769199,0.5025208801,0.5020067610
105.850000,0.9989782136,0.5025145858,0.5020011232
105.900000,0.9989795051,0.5025083072,0.5019955000
105.950000,0.9989807943,0.5025020443,0.5019898913
106.000000,0.9989820813,0.5024957970,0.5019842971
106.050000,0.9989833662,0.5024895653,0.5019787174
